Artigo,Funexpression
BCIN_02g05000,BCIN_13g04750
BCIN_03g01200,BCIN_13g04780
BCIN_04g02120,BCIN_13g04820
BCIN_10g00790,BCIN_13g04830
BCIN_04g02030,BCIN_13g04920
BCIN_16g01390,BCIN_13g05020
BCIN_01g09260,BCIN_13g05070
BCIN_10g02290,BCIN_13g05100
BCIN_01g01330,BCIN_13g05280
BCIN_07g01120,BCIN_13g05360
BCIN_13g01980,BCIN_13g05380
BCIN_14g02970,BCIN_13g05420
BCIN_03g02160,BCIN_13g05430
BCIN_14g05410,BCIN_13g05480
BCIN_12g02980,BCIN_13g05510
BCIN_10g01890,BCIN_13g05540
BCIN_11g02060,BCIN_13g05560
BCIN_10g03100,BCIN_13g05580
BCIN_01g10520,BCIN_13g05740
BCIN_05g01870,BCIN_13g05750
BCIN_03g03380,BCIN_13g05760
BCIN_11g04060,BCIN_13g05770
BCIN_03g00780,BCIN_13g05800
BCIN_11g05550,BCIN_13g05810
BCIN_03g08260,BCIN_14g00020
BCIN_11g01670,BCIN_14g00080
BCIN_08g01340,BCIN_14g00090
BCIN_02g02360,BCIN_14g00200
BCIN_03g06080,BCIN_14g00220
BCIN_12g00750,BCIN_14g00260
BCIN_11g01920,BCIN_14g00270
BCIN_01g09710,BCIN_14g00310
BCIN_11g03310,BCIN_14g00390
BCIN_10g04280,BCIN_14g00400
BCIN_03g00380,BCIN_14g00430
BCIN_01g07880,BCIN_14g00440
BCIN_15g00860,BCIN_14g00530
BCIN_01g05280,BCIN_14g00560
BCIN_08g02040,BCIN_14g00580
BCIN_09g06980,BCIN_14g00630
BCIN_03g02260,BCIN_14g00650
BCIN_02g05950,BCIN_14g00660
BCIN_06g00510,BCIN_14g00690
BCIN_11g03200,BCIN_14g00750
BCIN_01g03650,BCIN_14g00770
BCIN_12g03180,BCIN_14g00840
BCIN_15g02840,BCIN_14g00870
BCIN_08g05160,BCIN_14g00970
BCIN_05g01250,BCIN_14g01010
BCIN_15g05610,BCIN_14g01020
BCIN_07g04740,BCIN_14g01030
BCIN_05g04830,BCIN_14g01090
BCIN_13g00760,BCIN_14g01120
BCIN_01g10710,BCIN_14g01150
BCIN_01g02800,BCIN_14g01200
BCIN_16g04700,BCIN_14g01210
BCIN_01g00050,BCIN_14g01340
BCIN_13g01720,BCIN_14g01350
BCIN_05g03710,BCIN_14g01370
BCIN_12g06130,BCIN_14g01380
BCIN_11g00310,BCIN_14g01430
BCIN_02g04260,BCIN_14g01480
BCIN_13g04730,BCIN_14g01490
BCIN_15g01530,BCIN_14g01520
BCIN_13g02990,BCIN_14g01530
BCIN_12g02810,BCIN_14g01650
BCIN_03g08380,BCIN_14g01740
BCIN_02g03870,BCIN_14g01750
BCIN_04g06900,BCIN_14g01760
BCIN_04g03110,BCIN_14g01860
BCIN_12g02820,BCIN_14g01880
BCIN_02g00014,BCIN_14g01900
BCIN_01g04790,BCIN_14g01910
BCIN_03g04290,BCIN_14g01980
BCIN_05g05340,BCIN_14g01990
BCIN_02g00470,BCIN_14g02000
BCIN_11g03400,BCIN_14g02030
BCIN_07g04910,BCIN_14g02060
BCIN_10g02500,BCIN_14g02090
BCIN_14g00520,BCIN_14g02130
BCIN_02g08150,BCIN_14g02150
BCIN_01g01790,BCIN_14g02160
BCIN_16g03410,BCIN_14g02170
BCIN_03g03190,BCIN_14g02280
BCIN_07g00530,BCIN_14g02370
BCIN_10g04180,BCIN_14g02380
BCIN_07g04100,BCIN_14g02410
BCIN_16g04780,BCIN_14g02420
BCIN_14g02010,BCIN_14g02600
BCIN_16g03270,BCIN_14g02610
BCIN_02g07920,BCIN_14g02690
BCIN_12g04070,BCIN_14g02770
BCIN_07g03540,BCIN_14g02790
BCIN_08g00370,BCIN_14g02840
BCIN_13g05090,BCIN_14g02850
BCIN_15g02140,BCIN_14g02860
BCIN_12g01670,BCIN_14g02920
BCIN_03g02490,BCIN_14g02940
BCIN_10g01250,BCIN_14g02960
BCIN_09g01730,BCIN_14g03420
BCIN_01g08720,BCIN_14g03430
BCIN_02g02710,BCIN_14g03450
BCIN_03g04240,BCIN_14g03470
BCIN_13g04390,BCIN_14g03520
BCIN_05g02670,BCIN_14g03640
BCIN_07g00590,BCIN_14g03730
BCIN_05g02600,BCIN_14g03740
BCIN_06g07120,BCIN_14g03890
BCIN_10g04020,BCIN_14g03900
BCIN_13g00210,BCIN_14g03910
BCIN_14g04340,BCIN_14g03920
BCIN_11g01630,BCIN_14g03940
BCIN_03g01780,BCIN_14g03980
BCIN_04g06360,BCIN_14g03990
BCIN_02g01020,BCIN_14g04070
BCIN_02g06840,BCIN_14g04080
BCIN_08g02070,BCIN_14g04090
BCIN_08g03160,BCIN_14g04110
BCIN_03g00480,BCIN_14g04130
BCIN_05g05750,BCIN_14g04160
BCIN_01g08730,BCIN_14g04190
BCIN_15g01480,BCIN_14g04210
BCIN_16g04920,BCIN_14g04320
BCIN_05g07850,BCIN_14g04330
BCIN_03g01140,BCIN_14g04550
BCIN_17g00065,BCIN_14g04570
BCIN_09g01180,BCIN_14g04620
BCIN_11g03080,BCIN_14g04690
BCIN_15g04510,BCIN_14g04730
BCIN_08g03730,BCIN_14g04850
BCIN_01g01220,BCIN_14g04860
BCIN_02g09240,BCIN_14g04870
BCIN_01g06470,BCIN_14g04920
BCIN_07g03520,BCIN_14g04940
BCIN_01g00090,BCIN_14g04970
BCIN_14g02500,BCIN_14g05010
BCIN_12g06400,BCIN_14g05160
BCIN_04g03570,BCIN_14g05230
BCIN_12g04160,BCIN_14g05250
BCIN_04g05000,BCIN_14g05260
BCIN_15g00960,BCIN_14g05270
BCIN_06g06260,BCIN_14g05280
BCIN_09g04450,BCIN_14g05340
BCIN_13g00710,BCIN_14g05400
BCIN_06g02000,BCIN_14g05420
BCIN_08g03950,BCIN_14g05450
BCIN_05g02090,BCIN_14g05460
BCIN_05g07680,BCIN_14g05470
BCIN_08g00320,BCIN_14g05510
BCIN_09g06470,BCIN_14g05530
BCIN_12g02160,BCIN_14g05540
BCIN_07g03560,BCIN_14g05560
BCIN_01g08290,BCIN_15g00010
BCIN_03g08850,BCIN_15g00060
BCIN_06g02360,BCIN_15g00070
BCIN_01g06620,BCIN_15g00080
BCIN_01g04470,BCIN_15g00100
BCIN_03g03910,BCIN_15g00120
BCIN_06g05300,BCIN_15g00140
BCIN_02g02820,BCIN_15g00260
BCIN_14g00700,BCIN_15g00320
BCIN_01g08660,BCIN_15g00330
BCIN_15g04370,BCIN_15g00440
BCIN_17g00070,BCIN_15g00510
BCIN_15g00200,BCIN_15g00520
BCIN_14g01560,BCIN_15g00630
BCIN_16g05140,BCIN_15g00660
BCIN_10g05290,BCIN_15g00670
BCIN_11g04950,BCIN_15g00740
BCIN_05g02870,BCIN_15g00830
BCIN_03g07480,BCIN_15g01030
BCIN_10g02390,BCIN_15g01070
BCIN_02g05050,BCIN_15g01120
BCIN_12g03330,BCIN_15g01130
BCIN_14g03550,BCIN_15g01170
BCIN_02g02920,BCIN_15g01180
BCIN_05g04410,BCIN_15g01190
BCIN_13g04220,BCIN_15g01230
BCIN_03g07900,BCIN_15g01250
BCIN_08g01150,BCIN_15g01270
BCIN_08g02390,BCIN_15g01290
BCIN_16g03460,BCIN_15g01340
BCIN_06g06470,BCIN_15g01390
BCIN_15g00970,BCIN_15g01400
BCIN_08g01320,BCIN_15g01430
BCIN_10g00680,BCIN_15g01630
BCIN_09g02680,BCIN_15g01650
BCIN_07g05720,BCIN_15g01800
BCIN_16g01030,BCIN_15g01890
BCIN_07g01910,BCIN_15g01990
BCIN_09g00730,BCIN_15g02000
BCIN_13g05460,BCIN_15g02080
BCIN_13g05260,BCIN_15g02090
BCIN_05g03890,BCIN_15g02100
BCIN_09g02780,BCIN_15g02110
BCIN_05g00820,BCIN_15g02120
BCIN_04g04200,BCIN_15g02130
BCIN_08g03180,BCIN_15g02200
BCIN_10g03180,BCIN_15g02240
BCIN_11g04040,BCIN_15g02270
BCIN_14g05240,BCIN_15g02320
BCIN_02g03270,BCIN_15g02370
BCIN_01g01380,BCIN_15g02380
BCIN_05g07180,BCIN_15g02390
BCIN_05g00100,BCIN_15g02400
BCIN_15g02360,BCIN_15g02420
BCIN_11g00300,BCIN_15g02430
BCIN_14g01190,BCIN_15g02440
BCIN_01g01890,BCIN_15g02460
BCIN_05g01860,BCIN_15g02530
BCIN_02g05260,BCIN_15g02600
BCIN_08g02370,BCIN_15g02620
BCIN_05g00220,BCIN_15g02680
BCIN_05g07490,BCIN_15g02730
BCIN_01g01160,BCIN_15g02740
BCIN_05g01280,BCIN_15g02860
BCIN_03g09320,BCIN_15g02870
BCIN_06g03910,BCIN_15g02880
BCIN_02g02050,BCIN_15g02900
BCIN_03g04890,BCIN_15g03040
BCIN_05g07030,BCIN_15g03050
BCIN_01g00010,BCIN_15g03100
BCIN_05g05730,BCIN_15g03300
BCIN_01g02810,BCIN_15g03310
BCIN_01g02560,BCIN_15g03320
BCIN_07g05920,BCIN_15g03330
BCIN_01g01190,BCIN_15g03350
BCIN_13g03330,BCIN_15g03490
BCIN_05g08400,BCIN_15g03500
BCIN_16g00990,BCIN_15g03530
BCIN_03g06140,BCIN_15g03570
BCIN_10g04580,BCIN_15g03620
BCIN_12g05790,BCIN_15g03710
BCIN_14g04170,BCIN_15g03720
BCIN_01g00120,BCIN_15g03730
BCIN_05g02170,BCIN_15g03880
BCIN_02g06540,BCIN_15g03960
BCIN_12g06560,BCIN_15g03970
BCIN_01g11050,BCIN_15g03980
BCIN_08g06390,BCIN_15g03990
BCIN_11g06250,BCIN_15g04000
BCIN_05g06810,BCIN_15g04010
BCIN_15g03120,BCIN_15g04050
BCIN_14g05100,BCIN_15g04060
BCIN_13g04860,BCIN_15g04150
BCIN_04g02940,BCIN_15g04200
BCIN_16g03170,BCIN_15g04210
BCIN_05g05240,BCIN_15g04310
BCIN_07g01400,BCIN_15g04440
BCIN_12g00500,BCIN_15g04450
BCIN_06g04990,BCIN_15g04570
BCIN_09g02010,BCIN_15g04620
BCIN_11g03000,BCIN_15g04730
BCIN_03g03010,BCIN_15g04830
BCIN_12g05020,BCIN_15g04950
BCIN_04g00300,BCIN_15g04970
BCIN_03g08440,BCIN_15g05020
BCIN_07g02320,BCIN_15g05110
BCIN_09g01170,BCIN_15g05140
BCIN_07g01570,BCIN_15g05150
BCIN_08g04570,BCIN_15g05190
BCIN_04g04910,BCIN_15g05280
BCIN_04g00230,BCIN_15g05300
BCIN_08g01840,BCIN_15g05320
BCIN_15g01660,BCIN_15g05330
BCIN_05g03040,BCIN_15g05380
BCIN_09g00080,BCIN_15g05430
BCIN_05g04070,BCIN_15g05440
BCIN_01g00640,BCIN_15g05520
BCIN_01g09320,BCIN_15g05530
BCIN_07g02100,BCIN_15g05570
BCIN_10g01390,BCIN_15g05590
BCIN_01g00480,BCIN_15g05600
BCIN_02g03290,BCIN_15g05660
BCIN_15g02490,BCIN_15g05670
BCIN_09g06630,BCIN_15g05720
BCIN_05g00330,BCIN_16g00020
BCIN_11g05870,BCIN_16g00030
BCIN_01g11270,BCIN_16g00120
BCIN_12g03260,BCIN_16g00160
BCIN_09g01330,BCIN_16g00180
BCIN_08g05880,BCIN_16g00200
BCIN_16g01540,BCIN_16g00280
BCIN_05g00930,BCIN_16g00320
BCIN_10g04950,BCIN_16g00330
BCIN_11g01200,BCIN_16g00370
BCIN_13g00480,BCIN_16g00470
BCIN_12g05280,BCIN_16g00510
BCIN_05g03570,BCIN_16g00520
BCIN_06g03300,BCIN_16g00530
BCIN_11g03540,BCIN_16g00630
BCIN_05g02120,BCIN_16g00640
BCIN_14g04390,BCIN_16g00650
BCIN_08g03040,BCIN_16g00670
BCIN_12g01420,BCIN_16g00690
BCIN_15g04980,BCIN_16g00820
BCIN_01g00130,BCIN_16g00870
BCIN_07g05120,BCIN_16g00940
BCIN_01g09380,BCIN_16g01010
BCIN_09g03990,BCIN_16g01090
BCIN_06g06290,BCIN_16g01120
BCIN_13g02490,BCIN_16g01160
BCIN_07g06810,BCIN_16g01220
BCIN_12g00330,BCIN_16g01330
BCIN_15g01310,BCIN_16g01340
BCIN_09g01280,BCIN_16g01350
BCIN_10g00040,BCIN_16g01380
BCIN_07g03310,BCIN_16g01430
BCIN_05g05980,BCIN_16g01440
BCIN_01g07700,BCIN_16g01450
BCIN_03g08500,BCIN_16g01480
BCIN_09g00910,BCIN_16g01570
BCIN_09g06240,BCIN_16g01580
BCIN_10g00480,BCIN_16g01630
BCIN_10g02250,BCIN_16g01720
BCIN_09g01150,BCIN_16g01730
BCIN_12g03870,BCIN_16g01740
BCIN_17g00020,BCIN_16g01810
BCIN_02g08290,BCIN_16g01830
BCIN_02g02400,BCIN_16g01970
BCIN_04g01500,BCIN_16g02050
BCIN_02g00190,BCIN_16g02150
BCIN_11g03830,BCIN_16g02260
BCIN_01g09340,BCIN_16g02290
BCIN_13g01630,BCIN_16g02300
BCIN_15g00340,BCIN_16g02630
BCIN_07g04200,BCIN_16g02690
BCIN_05g04910,BCIN_16g02700
BCIN_09g03260,BCIN_16g02720
BCIN_05g02350,BCIN_16g02740
BCIN_07g02430,BCIN_16g02760
BCIN_12g06780,BCIN_16g02770
BCIN_02g01210,BCIN_16g02790
BCIN_02g03320,BCIN_16g02810
BCIN_03g06360,BCIN_16g02820
BCIN_07g00360,BCIN_16g02830
BCIN_01g09570,BCIN_16g02900
BCIN_05g00840,BCIN_16g02910
BCIN_15g03160,BCIN_16g02930
BCIN_16g03070,BCIN_16g02940
BCIN_01g00390,BCIN_16g02950
BCIN_01g05210,BCIN_16g02960
BCIN_03g04910,BCIN_16g02970
BCIN_01g06500,BCIN_16g03010
BCIN_07g02710,BCIN_16g03020
BCIN_05g01620,BCIN_16g03120
BCIN_03g05980,BCIN_16g03130
BCIN_10g03820,BCIN_16g03140
BCIN_11g00790,BCIN_16g03180
BCIN_14g03320,BCIN_16g03300
BCIN_13g01140,BCIN_16g03320
BCIN_07g06560,BCIN_16g03370
BCIN_08g03520,BCIN_16g03380
BCIN_15g00610,BCIN_16g03420
BCIN_11g04980,BCIN_16g03430
BCIN_05g01880,BCIN_16g03450
BCIN_01g08530,BCIN_16g03600
BCIN_11g01640,BCIN_16g03620
BCIN_17g00230,BCIN_16g03720
BCIN_07g07120,BCIN_16g03740
BCIN_08g06460,BCIN_16g03800
BCIN_03g07700,BCIN_16g03870
BCIN_11g02670,BCIN_16g03900
BCIN_13g05080,BCIN_16g03910
BCIN_02g05810,BCIN_16g03920
BCIN_13g04710,BCIN_16g03940
BCIN_02g07400,BCIN_16g04020
BCIN_03g05250,BCIN_16g04030
BCIN_15g03280,BCIN_16g04040
BCIN_09g01110,BCIN_16g04050
BCIN_02g07040,BCIN_16g04120
BCIN_04g05120,BCIN_16g04130
BCIN_09g00240,BCIN_16g04140
BCIN_05g00780,BCIN_16g04150
BCIN_14g01930,BCIN_16g04160
BCIN_08g00480,BCIN_16g04180
BCIN_15g01220,BCIN_16g04200
BCIN_09g05220,BCIN_16g04210
BCIN_04g00460,BCIN_16g04240
BCIN_05g05710,BCIN_16g04290
BCIN_01g04440,BCIN_16g04300
BCIN_16g02680,BCIN_16g04340
BCIN_01g05270,BCIN_16g04350
BCIN_03g02520,BCIN_16g04370
BCIN_12g05290,BCIN_16g04420
BCIN_04g03870,BCIN_16g04480
BCIN_07g02010,BCIN_16g04490
BCIN_09g03310,BCIN_16g04560
BCIN_03g08430,BCIN_16g04590
BCIN_13g05550,BCIN_16g04600
BCIN_03g06030,BCIN_16g04640
BCIN_09g00580,BCIN_16g04730
BCIN_01g00070,BCIN_16g04800
BCIN_09g02980,BCIN_16g04850
BCIN_01g02320,BCIN_16g04870
BCIN_07g03580,BCIN_16g04940
BCIN_07g06400,BCIN_16g05000
BCIN_11g04520,BCIN_16g05090
BCIN_16g03560,BCIN_16g05150
BCIN_11g02950,BCIN_16g05195
BCIN_05g07050,BCIN_17g00110
BCIN_15g04480,BCIN_18g00060
BCIN_10g01050,BCIN_18g00150
BCIN_10g02360,BCIN_18g00160
BCIN_02g03300,BCIN_18g00190
BCIN_05g03620,
BCIN_02g03940,
BCIN_03g08830,
BCIN_08g02230,
BCIN_15g04500,
BCIN_06g00370,
BCIN_01g09250,
BCIN_14g00950,
BCIN_09g05380,
BCIN_12g02630,
BCIN_09g06510,
BCIN_14g02810,
BCIN_03g07600,
BCIN_11g03810,
BCIN_07g02110,
BCIN_15g02640,
BCIN_01g08420,
BCIN_08g06690,
BCIN_07g01140,
BCIN_15g01610,
BCIN_11g03940,
BCIN_11g03910,
BCIN_05g00090,
BCIN_07g03680,
BCIN_08g02800,
BCIN_11g05070,
BCIN_05g07160,
BCIN_09g05030,
BCIN_13g05400,
BCIN_15g02050,
BCIN_08g05770,
BCIN_04g06370,
BCIN_15g04320,
