Gene_ID,Gene_Name,logFC,logCPM,LR,PValue,FDR,Regulation
BCIN_11g02050,Uncharacterized,0.667878848394017,5.89873314338495,7.62961975921954,0.0057417406364054,0.0167433850663601,UP
BCIN_05g01790,Bcmrr1,0.466273490153221,6.37281239871331,7.61934705847058,0.0057745391817241,0.0168251383673323,UP
BCIN_01g08760,Bcsip5,0.353237638759796,6.75214215509598,7.61552593922408,0.0057867879100883,0.0168551213340544,UP
BCIN_03g01760,Bcrit1,0.555403893659797,2.29535419856857,7.61044582796635,0.0058031134311192,0.0168969544322205,UP
BCIN_06g06140,Bcswr1,0.329189725247542,5.73181965150745,7.60757856528485,0.0058123484428613,0.0169181207466039,UP
BCIN_08g05440,Uncharacterized,0.4636876952296,5.14406179585372,7.59761448764918,0.0058445579387641,0.017006122440481,UP
BCIN_02g09050,Uncharacterized,1.0124426025438,3.88143322176247,7.58512642805088,0.005885183625367,0.0171185452732457,UP
BCIN_02g00460,Uncharacterized,0.88921842563971,5.74428817223848,7.5828630622247,0.0058925775037801,0.0171284750337844,UP
BCIN_12g02760,Bcrpb8,0.366491447222744,6.14730060037991,7.58070801354442,0.0058996263432407,0.0171373891111283,UP
BCIN_13g00140,Uncharacterized,0.992543353908167,2.45536188685541,7.58078690588393,0.0058993681466573,0.0171373891111283,UP
BCIN_05g01630,Uncharacterized,0.529507869998753,7.2810786387461,7.58005931779131,0.0059017498132474,0.0171377734961609,UP
BCIN_03g05800,Uncharacterized,0.568980339791762,3.74473666546422,7.57825050560112,0.0059076749801984,0.0171455136628874,UP
BCIN_03g04880,Uncharacterized,0.493953418640347,7.10819082540977,7.56463319581438,0.0059524767823857,0.0172617815586234,UP
BCIN_02g02400,Bcrad57,0.396061002597919,5.67577743052808,7.54099065217489,0.006031087360583,0.0174662075748783,UP
BCIN_15g04610,Uncharacterized,0.431890640557809,4.63967180822298,7.53629378837617,0.006046829952548,0.0175059083086381,UP
BCIN_11g03970,Bcntf2,0.337953371726682,7.77486605920587,7.52858612273146,0.0060727548408468,0.0175691431647626,UP
BCIN_02g04130,Uncharacterized,0.392483282088247,4.59241051854597,7.51690571323836,0.0061122584914218,0.0176656174733606,UP
BCIN_02g06720,Bcpom152,0.334995977728829,6.45467751090398,7.50749507298018,0.0061442763730901,0.0177224486404782,UP
BCIN_10g00520,Uncharacterized,0.462978396054247,8.68361509425935,7.50496767453424,0.0061529044778945,0.0177413898965623,UP
BCIN_02g05030,Uncharacterized,0.495756507591603,5.61107046200938,7.4595146289529,0.0063102018715679,0.0181624814044286,UP
BCIN_15g00360,Bcrpn10,0.382915947444352,7.29172891988661,7.45911447996757,0.0063116047264605,0.0181624814044286,UP
BCIN_10g04830,Uncharacterized,0.374095440310909,6.17574012604901,7.45563370159346,0.0063238211853263,0.0181915537908102,UP
BCIN_09g01160,Uncharacterized,0.61824105758873,5.24190297134524,7.44663755118536,0.0063555068250892,0.0182643897307323,UP
BCIN_11g02730,BcPIO5,0.614646615434508,10.2468882442528,7.43254454935436,0.006405470406462,0.018395690286426,UP
BCIN_06g00710,Uncharacterized,0.371636451930593,5.25306862185863,7.41673474708074,0.0064619979738452,0.0185332944221546,UP
BCIN_08g00390,Uncharacterized,0.469036269647318,2.77204308510639,7.40180030337342,0.0065158634885359,0.018675337011598,UP
BCIN_12g03410,Uncharacterized,0.519426619840691,3.87657513689849,7.39844277708722,0.0065280363913117,0.018703997743016,UP
BCIN_11g01630,Uncharacterized,0.309466245816321,6.16399788393629,7.39465294229285,0.0065418045522689,0.0187309753098399,UP
BCIN_08g01860,Uncharacterized,0.653059843625518,2.28845111337944,7.39191809409235,0.0065517584470391,0.0187532374305507,UP
BCIN_04g05480,Uncharacterized,0.513385812645325,6.82647801407864,7.385758985966,0.0065742321238292,0.0188113084740022,UP
BCIN_08g01360,Uncharacterized,0.417218036507796,8.79351750112943,7.37721061553088,0.0066055543711382,0.0188821011200221,UP
BCIN_02g00300,Uncharacterized,1.02560561776164,8.13371684742373,7.36923214905071,0.0066349259001575,0.0189597633541356,UP
BCIN_02g03180,Bcspe2,0.458228182292322,7.67100199791662,7.3606561441579,0.0066666459234391,0.0190377642544927,UP
BCIN_16g01280,Uncharacterized,0.378200794371058,5.24169872080352,7.35061622575094,0.0067039773538737,0.0191253341348329,UP
BCIN_09g00070,Uncharacterized,0.492354952362395,4.42528271712445,7.34572426684758,0.0067222444077476,0.0191710926499285,UP
BCIN_01g09860,Bcubx5,0.33585375729403,6.68684997571193,7.34441881126369,0.00672712769354,0.0191723139265892,UP
BCIN_01g00140,Bcboa15,0.535940909025129,3.33510101974082,7.34215266821268,0.0067356132038663,0.019183793132256,UP
BCIN_02g08840,Uncharacterized,1.49520111379085,2.17037014754826,7.32821244971305,0.0067880529640038,0.0193139741689856,UP
BCIN_08g03320,Uncharacterized,0.509211518225132,9.94634322840735,7.30750209379076,0.0068667314010887,0.0195184799105583,UP
BCIN_04g02600,Uncharacterized,0.464177279602481,4.79039620976553,7.30577489625404,0.0068733349423161,0.019530800214102,UP
BCIN_02g08660,Uncharacterized,0.376491083037653,4.12877620025777,7.29414442911207,0.0069179705763907,0.0196446627353992,UP
BCIN_04g02030,Uncharacterized,0.453206171298771,3.68270377311313,7.28195159466376,0.0069650824642754,0.0197523771894626,UP
BCIN_06g07150,Uncharacterized,0.827196846053687,3.43836427750074,7.28225493703672,0.0069639064134338,0.0197523771894626,UP
BCIN_10g05050,Bcrpt2,0.365737454603994,8.18627689356886,7.28234944349583,0.0069635400556858,0.0197523771894626,UP
BCIN_13g00440,Bctim23,0.440723927182626,6.29935947095038,7.27909741523192,0.0069761579872961,0.0197772700252495,UP
BCIN_14g02270,Uncharacterized,0.429972702304616,5.19418196883101,7.27088467791964,0.0070081276415003,0.0198613614127078,UP
BCIN_10g04480,Uncharacterized,0.526864487008151,7.03331160014994,7.25394029018207,0.007074560721451,0.0200364409771402,UP
BCIN_01g00840,Uncharacterized,0.366268231783991,5.53015566997024,7.24967648691156,0.0070913787075871,0.0200631345890967,UP
BCIN_05g01850,Uncharacterized,0.458750426057016,3.04360690081382,7.24918753287146,0.0070933099285025,0.0200631345890967,UP
BCIN_01g03130,Uncharacterized,0.386173774588872,5.2158753267993,7.23195086690819,0.0071617340364905,0.0202300770764929,UP
BCIN_09g06120,Bczrt1,1.11742449589121,9.51820719742909,7.21065775816004,0.0072471930241957,0.0204245548000173,UP
BCIN_16g05080,Uncharacterized,0.347945872333548,6.18994748010238,7.20549892019043,0.00726805416437,0.0204766422889469,UP
BCIN_01g07830,Bcpam16,0.386267910008294,5.47537987325566,7.19960245369068,0.0072919732701944,0.0205305901002825,UP
BCIN_07g02930,Uncharacterized,0.522777076737526,5.97961869358315,7.20007480585259,0.0072900542060133,0.0205305901002825,UP
BCIN_14g04650,Bcsec31,0.479268037403014,6.80021577455948,7.19550793466312,0.0073086300600558,0.0205707583148793,UP
BCIN_05g00820,Bctoa1,0.346623313280808,5.5525203998167,7.17291003492974,0.0074012619644516,0.0208042657505014,UP
BCIN_07g05620,Bcmdn1,0.470062791089566,5.21723231886023,7.17328982645053,0.0073996952745953,0.0208042657505014,UP
